ABV (%),Beer ID,Beer Name,Beer Style,Brewery ID,Ounces,Brewery Name,City,State
7.5,122,Golden Frau Honey Wheat,Braggot,282,12.0,Thunderhead Brewing Company,Kearney, NE
5.79999999999999,2623,Cafe Leche,American Porter,17,16.0,Tin Man Brewing Company,Evansville, IN
5.2,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16.0,Tin Man Brewing Company,Evansville, IN
12.0,2621,Csar,Russian Imperial Stout,17,16.0,Tin Man Brewing Company,Evansville, IN
5.5,1817,Klingon Warnog Roggen Dunkel,Roggenbier,17,16.0,Tin Man Brewing Company,Evansville, IN
8.5,1449,Overlord Imperial IPA,American Double / Imperial IPA,17,16.0,Tin Man Brewing Company,Evansville, IN
5.79999999999999,951,Alloy,American IPA,17,16.0,Tin Man Brewing Company,Evansville, IN
5.1,950,Rivet Irish Red Ale,Irish Red Ale,17,16.0,Tin Man Brewing Company,Evansville, IN
5.2,949,3 Gear Robust Porter,American Porter,17,16.0,Tin Man Brewing Company,Evansville, IN
4.5,948,Circuit Bohemian Pilsner,Czech Pilsener,17,16.0,Tin Man Brewing Company,Evansville, IN
5.5,2321,Turnrow Harvest Ale,American Blonde Ale,152,12.0,Tin Roof Brewing Company,Baton Rouge, LA
7.000000000000001,1755,Juke Joint IPA,American IPA,152,12.0,Tin Roof Brewing Company,Baton Rouge, LA
7.000000000000001,1754,Parade Ground Coffee Porter,American Porter,152,12.0,Tin Roof Brewing Company,Baton Rouge, LA
5.0,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12.0,Tin Roof Brewing Company,Baton Rouge, LA
4.5,529,Tin Roof Blonde Ale,American Blonde Ale,152,12.0,Tin Roof Brewing Company,Baton Rouge, LA
5.5,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12.0,Tin Roof Brewing Company,Baton Rouge, LA
4.5,494,Perfect Tin Amber,American Amber / Red Ale,152,12.0,Tin Roof Brewing Company,Baton Rouge, LA
7.3,1856,IPA & a Half,American IPA,291,12.0,Tommyknocker Brewery,Idaho Springs, CO
5.5,736,Ornery Amber Lager (2003),Vienna Lager,291,12.0,Tommyknocker Brewery,Idaho Springs, CO
5.0,1027,Big Island Shandy,Shandy,474,16.0,Tonka Beer Company,Minnetonka, MN
6.800000000000001,1026,Preservation IPA,American IPA,474,16.0,Tonka Beer Company,Minnetonka, MN
6.2,1938,Almanac IPA,American IPA,265,12.0,Tractor Brewing Company,Albuquerque, NM
6.5,1937,Milk Mustachio Stout,Milk / Sweet Stout,265,12.0,Tractor Brewing Company,Albuquerque, NM
6.0,1936,Farmer's Tan Red Ale,American Amber / Red Ale,265,12.0,Tractor Brewing Company,Albuquerque, NM
5.7,594,Triangle India Pale Ale,American IPA,524,12.0,Triangle Brewing Company,Durham, NC
5.0,114,Triangle White Ale,Witbier,524,12.0,Triangle Brewing Company,Durham, NC
8.0,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12.0,Triangle Brewing Company,Durham, NC
8.19999999999999,2445,Troegenator,Doppelbock,97,16.0,Tröegs Brewing Company,Hershey, PA
7.5,2444,Nugget Nectar,American Amber / Red Ale,97,16.0,Tröegs Brewing Company,Hershey, PA
4.5,2203,Sunshine Pils,American Pilsner,97,12.0,Tröegs Brewing Company,Hershey, PA
8.19999999999999,1510,Troegenator Doublebock,Doppelbock,97,16.0,Tröegs Brewing Company,Hershey, PA
7.5,1509,Perpetual IPA,American IPA,97,12.0,Tröegs Brewing Company,Hershey, PA
5.5,433,Greenville Pale Ale,American Pale Ale (APA),539,12.0,Twin Lakes Brewing Company,Greenville, DE
6.2,641,Hoppy Boy,American IPA,520,16.0,Twisted Pine Brewing Company,Boulder, CO
5.4,2588,Cow Creek,American Amber / Red Lager,38,12.0,Twisted X Brewing Company,Dripping Springs, TX
7.5,2458,Chupahopra,American IPA,38,12.0,Twisted X Brewing Company,Dripping Springs, TX
5.1,2212,Twisted X,American Adjunct Lager,38,12.0,Twisted X Brewing Company,Dripping Springs, TX
4.09999999999999,2235,Day Hike Session,American IPA,190,12.0,Two Beers Brewing Company,Seattle, WA
4.8,1661,Trailhead ISA,American IPA,190,12.0,Two Beers Brewing Company,Seattle, WA
5.2,1660,Immersion Amber,American Amber / Red Ale,190,12.0,Two Beers Brewing Company,Seattle, WA
6.2,1659,Evo IPA,American IPA,190,12.0,Two Beers Brewing Company,Seattle, WA
4.8,1438,Presidential Pils,Czech Pilsener,190,12.0,Two Beers Brewing Company,Seattle, WA
6.2,1173,Evolutionary IPA (2012),American IPA,190,12.0,Two Beers Brewing Company,Seattle, WA
5.7,560,Persnickety Pale,American Pale Ale (APA),190,12.0,Two Beers Brewing Company,Seattle, WA
5.4,519,SoDo Brown Ale,American Brown Ale,190,12.0,Two Beers Brewing Company,Seattle, WA
5.2,518,Immersion Amber Ale (2011),American Amber / Red Ale,190,12.0,Two Beers Brewing Company,Seattle, WA
6.2,505,Evolutionary IPA (2011),American IPA,190,12.0,Two Beers Brewing Company,Seattle, WA
4.8,482,Trailhead India Style Session Ale (2011),American IPA,190,12.0,Two Beers Brewing Company,Seattle, WA
4.6,451,Panorama Wheat Ale,American Pale Wheat Ale,190,12.0,Two Beers Brewing Company,Seattle, WA
6.3,2497,Wobble,American IPA,74,16.0,Two Brothers Brewing Company,Warrenville, IL
5.79999999999999,2246,Night Cat,American Dark Wheat Ale,74,12.0,Two Brothers Brewing Company,Warrenville, IL
5.79999999999999,1630,Night Cat (2014),American Dark Wheat Ale,74,12.0,Two Brothers Brewing Company,Warrenville, IL
5.1,1284,Dog Days Lager,Dortmunder / Export Lager,74,12.0,Two Brothers Brewing Company,Warrenville, IL
5.1,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12.0,Two Brothers Brewing Company,Warrenville, IL
7.7,1042,Atom Smasher,Märzen / Oktoberfest,74,12.0,Two Brothers Brewing Company,Warrenville, IL
4.5,1041,Testudo,Bière de Garde,74,12.0,Two Brothers Brewing Company,Warrenville, IL
6.5,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),74,12.0,Two Brothers Brewing Company,Warrenville, IL
7.000000000000001,861,Cane and Ebel,American Strong Ale,74,12.0,Two Brothers Brewing Company,Warrenville, IL
6.5,642,Outlaw IPA (2015),American IPA,74,12.0,Two Brothers Brewing Company,Warrenville, IL
4.5,2037,The Gilded Age,Munich Helles Lager,243,12.0,Two Henrys Brewing Company,Plant City, FL
5.0,1285,No Limits Hefeweizen,Hefeweizen,435,16.0,Two Roads Brewing Company,Stratford, CT
6.0,1189,Honeyspot Road White IPA,American White IPA,435,12.0,Two Roads Brewing Company,Stratford, CT
7.199999999999999,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,435,12.0,Two Roads Brewing Company,Stratford, CT
4.8,1170,Workers Comp Saison,Saison / Farmhouse Ale,435,12.0,Two Roads Brewing Company,Stratford, CT
5.0,1169,Ol' Factory Pils,German Pilsener,435,12.0,Two Roads Brewing Company,Stratford, CT
5.0,2310,PUNK'N,Pumpkin Ale,159,12.0,Uinta Brewing Company,Salt Lake City, UT
4.0,2100,Yard Sale Winter Lager,American Amber / Red Lager,159,12.0,Uinta Brewing Company,Salt Lake City, UT
4.0,1925,Trader Session IPA,American IPA,159,12.0,Uinta Brewing Company,Salt Lake City, UT
7.3,1723,Hop Nosh IPA,American IPA,159,12.0,Uinta Brewing Company,Salt Lake City, UT
4.0,1212,SUM'R,American Blonde Ale,159,12.0,Uinta Brewing Company,Salt Lake City, UT
4.0,1097,Organic Baba Black Lager,Schwarzbier,159,12.0,Uinta Brewing Company,Salt Lake City, UT
7.3,1089,Hop Notch IPA (2013),American IPA,159,12.0,Uinta Brewing Company,Salt Lake City, UT
4.0,1088,Cutthroat Pale Ale,American Pale Ale (APA),159,12.0,Uinta Brewing Company,Salt Lake City, UT
4.0,974,WYLD Extra Pale Ale,American Pale Ale (APA),159,12.0,Uinta Brewing Company,Salt Lake City, UT
5.5,98,Pilsner Ukiah,German Pilsener,555,12.0,Ukiah Brewing Company,Ukiah, CA
6.0,2372,The Green Room,American IPA,126,16.0,Uncle Billy's Brewery and Smokeh...,Austin, TX
4.7,2367,Humbucker Helles,Maibock / Helles Bock,126,16.0,Uncle Billy's Brewery and Smokeh...,Austin, TX
6.5,1704,Uncle John's Apple Cherry Cider,Cider,338,16.0,Uncle John's Fruit House Winery,St. John's, MI
6.5,1703,Uncle John's Apricot Apple Cider,Cider,338,16.0,Uncle John's Fruit House Winery,St. John's, MI
6.5,877,Draught Hard Apple Cider,Cider,338,16.0,Uncle John's Fruit House Winery,St. John's, MI
0.1,606,Scotty K NA,Low Alcohol Beer,522,16.0,Uncommon Brewers,Santa Cruz, CA
6.800000000000001,543,Bacon Brown Ale,American Brown Ale,522,16.0,Uncommon Brewers,Santa Cruz, CA
6.4,347,Golden State Ale,Belgian Pale Ale,522,16.0,Uncommon Brewers,Santa Cruz, CA
7.8,346,Baltic Porter,Baltic Porter,522,16.0,Uncommon Brewers,Santa Cruz, CA
8.5,25,Siamese twin,Dubbel,522,16.0,Uncommon Brewers,Santa Cruz, CA
8.5,2507,Double Duckpin,American Double / Imperial IPA,71,12.0,Union Craft Brewing,Baltimore, MD
4.2,2506,Old Pro,Gose,71,12.0,Union Craft Brewing,Baltimore, MD
5.5,829,Duckpin Pale Ale,American Pale Ale (APA),71,12.0,Union Craft Brewing,Baltimore, MD
6.0,582,Balt Altbier,Altbier,71,12.0,Union Craft Brewing,Baltimore, MD
4.5,2190,Campside Session IPA,American IPA,202,16.0,Upland Brewing Company,Bloomington, IN
4.5,1951,Upland Wheat Ale,Witbier,202,16.0,Upland Brewing Company,Bloomington, IN
6.0,1950,Dragonfly IPA,American IPA,202,16.0,Upland Brewing Company,Bloomington, IN
12.8,2565,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),51,19.2,Upslope Brewing Company,Boulder, CO
10.4,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,51,19.2,Upslope Brewing Company,Boulder, CO
6.800000000000001,2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,51,19.2,Upslope Brewing Company,Boulder, CO
9.9,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,51,19.2,Upslope Brewing Company,Boulder, CO
7.6,2561,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,51,19.2,Upslope Brewing Company,Boulder, CO
6.0,2560,Blood Orange Saison,Saison / Farmhouse Ale,51,12.0,Upslope Brewing Company,Boulder, CO
6.5,1932,Thai Style White IPA,American White IPA,51,12.0,Upslope Brewing Company,Boulder, CO
7.5,1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,51,19.2,Upslope Brewing Company,Boulder, CO
9.9,1315,Upslope Imperial India Pale Ale,American Double / Imperial IPA,51,19.2,Upslope Brewing Company,Boulder, CO
8.19999999999999,907,Upslope Christmas Ale,Winter Warmer,51,16.0,Upslope Brewing Company,Boulder, CO
7.7,906,Upslope Pumpkin Ale,Pumpkin Ale,51,16.0,Upslope Brewing Company,Boulder, CO
7.5,683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,51,12.0,Upslope Brewing Company,Boulder, CO
6.9,614,Upslope Foreign Style Stout,Foreign / Export Stout,51,12.0,Upslope Brewing Company,Boulder, CO
4.8,466,Top Rope Mexican-style Craft Lager,Vienna Lager,51,12.0,Upslope Brewing Company,Boulder, CO
4.8,444,Upslope Craft Lager,Vienna Lager,51,12.0,Upslope Brewing Company,Boulder, CO
6.7,345,Upslope Brown Ale,English Brown Ale,51,12.0,Upslope Brewing Company,Boulder, CO
5.79999999999999,80,Upslope Pale Ale,American Pale Ale (APA),51,12.0,Upslope Brewing Company,Boulder, CO
7.199999999999999,79,Upslope India Pale Ale,American IPA,51,12.0,Upslope Brewing Company,Boulder, CO
5.3,382,Common Sense Kentucky Common Ale,American Brown Ale,546,16.0,Upstate Brewing Company,Elmira, NY
6.5,381,Upstate I.P.W.,American IPA,546,12.0,Upstate Brewing Company,Elmira, NY
4.0,1826,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
9.0,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
8.0,1824,Devastator Double Bock,Doppelbock,302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
6.0,1823,Wasatch Ghostrider White IPA,American White IPA,302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
6.0,1682,Wasatch Ghostrider White IPA (2014),American White IPA,302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
4.0,1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
9.0,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
4.0,1679,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12.0,Utah Brewers Cooperative,Salt Lake City, UT
6.800000000000001,2245,Nunica Pine,Cider,185,16.0,Vander Mill Ciders,Spring Lake, MI
6.9,2244,Ginger Peach,Cider,185,16.0,Vander Mill Ciders,Spring Lake, MI
6.800000000000001,1378,Totally Roasted,Cider,185,16.0,Vander Mill Ciders,Spring Lake, MI
6.800000000000001,1377,Blue Gold,Cider,185,16.0,Vander Mill Ciders,Spring Lake, MI
6.800000000000001,1376,Hard Apple,Cider,185,16.0,Vander Mill Ciders,Spring Lake, MI
5.2,2411,Nitro Can Coffee Stout,American Stout,113,12.0,Vault Brewing Company,Yardley, PA
9.2,1770,Voodoo Love Child,Tripel,322,12.0,Voodoo Brewery,Meadville, PA
7.9,1769,White Magick of the Sun,Witbier,322,12.0,Voodoo Brewery,Meadville, PA
7.5,1730,Wynona's Big Brown Ale,American Brown Ale,322,12.0,Voodoo Brewery,Meadville, PA
9.2,1729,Gran Met,Belgian Strong Pale Ale,322,12.0,Voodoo Brewery,Meadville, PA
7.3,1603,Good Vibes IPA,American IPA,322,12.0,Voodoo Brewery,Meadville, PA
7.5,1488,Pilzilla,American Double / Imperial Pilsner,322,12.0,Voodoo Brewery,Meadville, PA
4.0,1846,Wachusett Light IPA,American IPA,295,12.0,Wachusett Brewing Company,Westminster, MA
6.0,1845,Green Monsta IPA,American IPA,295,12.0,Wachusett Brewing Company,Westminster, MA
5.59999999999999,1844,Wachusett IPA,American IPA,295,12.0,Wachusett Brewing Company,Westminster, MA
4.7,1843,Strawberry White,Witbier,295,12.0,Wachusett Brewing Company,Westminster, MA
8.5,1418,Larry Imperial IPA,American Double / Imperial IPA,295,12.0,Wachusett Brewing Company,Westminster, MA
4.7,1038,Wachusett Summer,American Pale Wheat Ale,295,12.0,Wachusett Brewing Company,Westminster, MA
5.1,1030,Country Pale Ale,English Pale Ale,295,12.0,Wachusett Brewing Company,Westminster, MA
4.0,1029,Wachusett Light IPA (2013),American IPA,295,12.0,Wachusett Brewing Company,Westminster, MA
5.2,908,Pumpkan,Pumpkin Ale,295,12.0,Wachusett Brewing Company,Westminster, MA
4.5,619,Wachusett Blueberry Ale,Fruit / Vegetable Beer,295,12.0,Wachusett Brewing Company,Westminster, MA
6.0,618,Green Monsta IPA,American IPA,295,12.0,Wachusett Brewing Company,Westminster, MA
4.7,780,T-6 Red Ale (2004),American Amber / Red Ale,506,12.0,Warbird Brewing Company,Fort Wayne, IN
5.2,2450,Self Starter,American IPA,94,16.0,Warped Wing Brewing Company,Dayton, OH
5.4,2223,Ermal's,Cream Ale,94,16.0,Warped Wing Brewing Company,Dayton, OH
7.000000000000001,2222,10 Ton,Oatmeal Stout,94,16.0,Warped Wing Brewing Company,Dayton, OH
7.000000000000001,2221,Flyin' Rye,American IPA,94,16.0,Warped Wing Brewing Company,Dayton, OH
9.0,2439,Christmas Ale,Herbed / Spiced Beer,100,12.0,West Sixth Brewing,Lexington, KY
7.000000000000001,2356,Pay It Forward Cocoa Porter,American Porter,100,12.0,West Sixth Brewing,Lexington, KY
5.5,1069,West Sixth Amber Ale,American Amber / Red Ale,100,12.0,West Sixth Brewing,Lexington, KY
5.5,1542,One Claw,American Pale Ale (APA),384,12.0,Westbrook Brewing Company,Mt. Pleasant, SC
4.0,1312,Westbrook Gose,Gose,384,12.0,Westbrook Brewing Company,Mt. Pleasant, SC
5.0,576,White Thai,Witbier,384,12.0,Westbrook Brewing Company,Mt. Pleasant, SC
6.800000000000001,575,Westbrook IPA,American IPA,384,12.0,Westbrook Brewing Company,Mt. Pleasant, SC
5.7,1645,Westfield Octoberfest,Märzen / Oktoberfest,351,12.0,Westfield River Brewing Company,Westfield, MA
5.2,1551,Pop's Old Fashioned Lager,American Amber / Red Lager,351,12.0,Westfield River Brewing Company,Westfield, MA
5.79999999999999,1550,Charlie in the Rye,American IPA,351,12.0,Westfield River Brewing Company,Westfield, MA
8.0,2348,Rip Van Winkle (Current),Bock,132,12.0,Weston Brewing Company,Weston, MO
7.5,2343,O’Malley’s IPA,American IPA,132,12.0,Weston Brewing Company,Weston, MO
4.9,2341,L'il Lucy's Hot Pepper Ale,Chile Beer,132,12.0,Weston Brewing Company,Weston, MO
5.2,2340,Drop Kick Ale,American Amber / Red Ale,132,12.0,Weston Brewing Company,Weston, MO
5.5,2573,Raspberry Berliner Weisse,Berliner Weissbier,47,12.0,White Birch Brewing,Hooksett, NH
5.0,2572,Hop Session,American IPA,47,12.0,White Birch Brewing,Hooksett, NH
5.5,2571,Blueberry Berliner Weisse,Berliner Weissbier,47,12.0,White Birch Brewing,Hooksett, NH
5.5,2570,Berliner Weisse,Berliner Weissbier,47,12.0,White Birch Brewing,Hooksett, NH
6.0,1498,Super G IPA,American IPA,396,16.0,White Flame Brewing Company,Hudsonville, MI
4.9,1838,Hefe Lemon,Radler,296,12.0,Widmer Brothers Brewing Company,Portland, OR
4.9,1837,Hefe Black,Hefeweizen,296,12.0,Widmer Brothers Brewing Company,Portland, OR
4.9,1836,Widmer Brothers Hefeweizen,Hefeweizen,296,12.0,Widmer Brothers Brewing Company,Portland, OR
8.19999999999999,1619,Hop Slayer Double IPA,American Double / Imperial IPA,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
4.5,1618,Pumpkin Ale,Pumpkin Ale,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
5.0,1364,Big Bowl Blonde Ale,American Brown Ale,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
5.2,971,Phat Chance,American Blonde Ale,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
8.19999999999999,740,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
8.19999999999999,430,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
4.2,398,Wild Onion Summer Wit,Witbier,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
6.0,366,Jack Stout,Oatmeal Stout,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
4.5,334,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
5.59999999999999,162,Paddy Pale Ale,American Pale Ale (APA),361,12.0,Wild Onion Brewing Company,Lake Barrington, IL
6.800000000000001,2253,Blonde Hunny,Belgian Pale Ale,181,12.0,Wild Wolf Brewing Company,Nellysford, VA
5.7,1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,181,12.0,Wild Wolf Brewing Company,Nellysford, VA
4.5,1195,Wild Wolf American Pilsner,American Pilsner,181,12.0,Wild Wolf Brewing Company,Nellysford, VA
5.1,1194,Alpha Ale,American Pale Ale (APA),181,12.0,Wild Wolf Brewing Company,Nellysford, VA
5.4,826,Mystical Stout,Irish Dry Stout,499,16.0,Wildwood Brewing Company,Stevensville, MT
7.5,825,Bodacious Bock,Bock,499,16.0,Wildwood Brewing Company,Stevensville, MT
5.0,813,Ambitious Lager,Munich Helles Lager,499,16.0,Wildwood Brewing Company,Stevensville, MT
7.199999999999999,324,Wyoming Pale Ale,American Pale Ale (APA),550,16.0,Wind River Brewing Company,Pinedale, WY
5.0,323,Wind River Blonde Ale,American Blonde Ale,550,16.0,Wind River Brewing Company,Pinedale, WY
7.3999999999999995,762,Ace IPA,American IPA,509,16.0,Wingman Brewers,Tacoma, WA
8.0,761,P-51 Porter,American Porter,509,16.0,Wingman Brewers,Tacoma, WA
5.5,2149,#001 Golden Amber Lager,American Amber / Red Lager,211,12.0,Wisconsin Brewing Company,Verona, WI
7.1,2148,#002 American I.P.A.,American IPA,211,12.0,Wisconsin Brewing Company,Verona, WI
5.2,2147,#003 Brown & Robust Porter,American Porter,211,12.0,Wisconsin Brewing Company,Verona, WI
4.8,2146,#004 Session I.P.A.,American IPA,211,12.0,Wisconsin Brewing Company,Verona, WI
5.8999999999999995,2047,Tarasque,Saison / Farmhouse Ale,239,12.0,Wiseacre Brewing Company,Memphis, TN
6.2,1470,Ananda India Pale Ale,American IPA,239,12.0,Wiseacre Brewing Company,Memphis, TN
4.5,1469,Tiny Bomb,American Pilsner,239,12.0,Wiseacre Brewing Company,Memphis, TN
5.79999999999999,2627,Train Hopper,American IPA,14,12.0,Witch's Hat Brewing Company,South Lyon, MI
4.5,2626,Edward’s Portly Brown,American Brown Ale,14,12.0,Witch's Hat Brewing Company,South Lyon, MI
5.8999999999999995,1676,Troopers Alley IPA,American IPA,344,12.0,Wolf Hills Brewing Company,Abingdon, VA
4.7,1468,Wolverine Premium Lager,American Pale Lager,402,12.0,Wolverine State Brewing Company,Ann Arbor, MI
5.0,822,Woodchuck Amber Hard Cider,Cider,501,12.0,Woodchuck Hard Cider,Middlebury, VT
6.5,2417,4000 Footer IPA,American IPA,109,12.0,"Woodstock Inn, Station & Brewery",North Woodstock, NH
2.79999999999999,2306,Summer Brew,American Pilsner,109,12.0,"Woodstock Inn, Station & Brewery",North Woodstock, NH
6.5,1697,Be Hoppy IPA,American IPA,339,16.0,Wormtown Brewery,Worcester, MA
6.9,2194,Worthy IPA,American IPA,199,12.0,Worthy Brewing Company,Bend, OR
4.5,1514,Easy Day Kolsch,Kölsch,199,12.0,Worthy Brewing Company,Bend, OR
7.7,1513,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,199,12.0,Worthy Brewing Company,Bend, OR
6.9,1512,Worthy IPA (2013),American IPA,199,12.0,Worthy Brewing Company,Bend, OR
6.0,1511,Worthy Pale,American Pale Ale (APA),199,12.0,Worthy Brewing Company,Bend, OR
4.2,1345,Patty's Chile Beer,Chile Beer,424,12.0,Wynkoop Brewing Company,Denver, CO
